activo;fecha;lugar;cantidad;precio al momento de adquisicion;valor;protocolo;identificador
BAL;2024-04-28T20:38:55+00:00;gnosis;0.3532083467931319;3.746;1.3231184670870721;aura-finance;1000xc54a13a49f00bace5149848fc6721a64eec6d65d6dd319ab9f5c67fdfafc4c62
AURA;2024-04-28T20:38:55+00:00;gnosis;0.41766142376146476;0.655554081408;0.27379965099350445;aura-finance;1000xc54a13a49f00bace5149848fc6721a64eec6d65d6dd319ab9f5c67fdfafc4c62
AURA;2024-04-28T20:38:55+00:00;gnosis;0.360430570851015;0.655554081408;0.2362817317855982;aura-finance;1000xc54a13a49f00bace5149848fc6721a64eec6d65d6dd319ab9f5c67fdfafc4c62
wstETH;2024-04-28T21:06:15+00:00;gnosis;0.00080174428160744;3601.791868168075;2.8877160338439327;curve;1000x0f856f0d0396f0500a2645c18ea766569ebad9cb0c7c0e2736915de6670644f9
ARB;2024-04-29T15:19:20+00:00;arbitrum one;0.8370739429050357;0.9943;0.832302621430477;curve;421610x556f964531c5e78a5421b757d466e5098d2881a4b8c0d142d848e4905b804ce5
ARB;2024-04-29T18:03:46+00:00;arbitrum one;0.31020981305865486;0.97475;0.30237701527892386;curve;421610x2f98006b8a69fce1415b0a411451d8627fbb0a0c051eaa40dca88c0acd7589e8
ARB;2024-04-29T18:04:02+00:00;arbitrum one;0.7018202286685779;0.97475;0.6840992678946963;curve;421610xeba1c2b0b5d15d81a42243acc7dbfba9d0aacf4c3bef488ff5cda904e1d3c571
CRV;2024-04-29T18:04:33+00:00;arbitrum one;0.33528978005123433;0.4005;0.13428355691051935;curve;421610x1612b9483bc921827fb8de4d1e3e276de6976d338fa7d54b1b5f20ed420d4df3
ARB;2024-04-29T18:04:47+00:00;arbitrum one;0.023830769096224502;0.97475;0.023229042176544833;curve;421610x50b412c9b3b1e270024962b0c8ac8133d8dd1d4a348e79c1c4d7a782d395d538
AERO;2024-04-29T21:13:03+00:00;base;10.032467468187093;1.02937173147945;10.327138408739003;aerodrome;84530x6f9d3aa48dedcd3eda1c25c478005f10742b58e1be9ccc7555876cb1c8255403
ARB;2024-05-02T07:21:52+00:00;arbitrum one;0.6186457735298692;0.94175;0.5826096572217543;curve;421610x55fc9d3ac3673c1221b477abad32b6a7ef77d630ea1db66e04c7bacb503ffdc6
ARB;2024-05-02T07:22:03+00:00;arbitrum one;1.114676498365074;0.94175;1.0497465923353086;curve;421610x74c7aa0c01f269397654b5ac2938457447b2753d3d8ac8830a565921d518c038
wstETH;2024-05-02T07:23:50+00:00;gnosis;0.000208558059134859;3176.8279262001;0.6625530664937119;curve;1000x4df845b0938918980931b11b6f5ca4129879f69feae6bf5e8f56ee9d3026f5ac
wstETH;2024-05-02T07:26:00+00:00;gnosis;0.00015890000756502;3176.8279262001;0.5047979815059627;curve;1000xdd08874ec6cedba0bcd9415008cb1a8e96be1be5d01e90160368d4ae53ebc6dc
ARB;2024-05-02T10:03:38+00:00;arbitrum one;1.4435494368961095;0.95695;1.381404633637732;curve;421610x1527b3af99735ff292f37ef84ed8187b9659e9a5af297fb6628241debfc39f0a
wstETH;2024-05-02T18:29:05+00:00;gnosis;0.000434801701004685;3253.14874821206;1.4144746093438654;curve;1000xbf66d512d16087427b6e583617f1c4c3a3dba3b5809255eefb76d9ad1ced9c98
ARB;2024-05-04T08:42:27+00:00;arbitrum one;0.9122329520246772;0.9917;0.9046614185228724;curve;421610x985b0cbf193670e330ee08e1ba0515a814f7bfe9918d642fcd6e367fc58c0f20
ARB;2024-05-04T08:42:39+00:00;arbitrum one;0.42519255876060175;0.9917;0.4216634605228888;curve;421610xb35015caacc16a91873ea6e5ad412fbfbe4fd141ad7295e48fccd457cf189b24
BAL;2024-05-04T08:47:33+00:00;arbitrum one;0.19129585254275974;3.3865;0.6478234046360558;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
AURA;2024-05-04T08:47:33+00:00;arbitrum one;0.20376134925363076;0.619215995664;0.126172286755927;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
AURA;2024-05-04T08:47:33+00:00;arbitrum one;0.18853715326037881;0.619215995664;0.11674522107578163;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
ARB;2024-05-04T08:47:33+00:00;arbitrum one;0.005905414766166439;0.9917;0.005856399823607258;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
BAL;2024-05-04T08:47:33+00:00;arbitrum one;0.31581882864040495;3.3865;1.0695204631907314;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
AURA;2024-05-04T08:47:33+00:00;arbitrum one;0.3363986714196315;0.619215995664;0.2083034382631539;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
AURA;2024-05-04T08:47:33+00:00;arbitrum one;0.45752579596046117;0.619215995664;0.28330729128762105;aura-finance;421610x278b0e1538cff0e33a12bd30466070477bc47c586ad1ea77eea74ec773a83e27
BAL;2024-05-04T08:48:58+00:00;arbitrum one;2.992695908664e-6;3.3865;0.000010134764694690636;aura-finance;421610x64a3302698d8b74b75479c50eb9364b34095d8f9ff0616eaa06df56ac82a58cd
AURA;2024-05-04T08:48:58+00:00;arbitrum one;3.187710283049e-6;0.619215995664;1.9738811968065577e-6;aura-finance;421610x64a3302698d8b74b75479c50eb9364b34095d8f9ff0616eaa06df56ac82a58cd
wstETH;2024-05-04T22:24:15+00:00;gnosis;0.000160037950592896;3370.46738632017;0.5394026930468747;curve;1000xeaa47069690497db13156d5ccf8bd042733d5ebaa68637ade3087142086c9c9c
wstETH;2024-05-07T16:37:50+00:00;gnosis;0.000257295196651904;3318.14327174744;0.8537423256234498;curve;1000x6ef623e89c57d2b3339f48c0ef24604e69d176e1f111fcdbff20bffee139d583
wstETH;2024-05-08T08:05:45+00:00;gnosis;0.000033655572738292;3253.52614811333;0.10949928593376317;curve;1000x489a91e06b91665e7ba6f4a3f248b5c773669486eedb5d7b5b838e51d5b3a0ff
wstETH;2024-05-08T08:06:05+00:00;gnosis;0.000207316590491593;3253.52614811333;0.6745099481021012;curve;1000x3513e84eae4cfc765082d1e2ca4a9d8607e9a4c5cfc849f07da22d416a2e7289
ARB;2024-05-08T08:21:04+00:00;arbitrum one;0.7590925256107116;0.94625;0.7182913023591359;curve;421610x00b8ed34f3f49597fbccbaae3951cbf9f4c37d87595d18e96430cb871b31f780
ARB;2024-05-08T08:21:15+00:00;arbitrum one;0.5164134680766347;0.94625;0.4886562441675155;curve;421610x889ae2e5b2cce2c001f8fcf5cc7a695206f69061d56aed9f4e06d16224c43a41
wstETH;2024-05-11T09:06:40+00:00;gnosis;0.000158904900683809;3148.317193694805;0.5002830309852012;curve;1000x98d41a7b31840fc22492837c9ba0df301da256121e4cea18fcd2a2f15c2ed894
wstETH;2024-05-11T09:07:35+00:00;gnosis;0.000185284739549092;3148.317193694805;0.5833351312516701;curve;1000x815d39762032ccfd519839c5bc3b39dda648d57aa5e20b964a52c90c4322776b
wstETH;2024-05-11T09:07:55+00:00;gnosis;0.000338517810853493;3148.317193694805;1.0657614442819778;curve;1000x3f576f306d0d026d43820db3277ff1d33fb07ef843d0dcd8900d73c518646b68
wstETH;2024-05-12T11:10:55+00:00;gnosis;0.000066108696813905;3166.534003970995;0.20933543641943916;curve;1000x3596901aa3a84024d88fabfd8e72f3c25fcc6a030b3b71895bf7740d71a05aac
ARB;2024-05-12T11:11:33+00:00;arbitrum one;1.7871861859625502;0.93425;1.6696786942355124;curve;421610x8955c578c4c28acd74136e1a5d1c9c36abcc611f55f7d93c5720f04c214a1447
ARB;2024-05-12T11:11:45+00:00;arbitrum one;0.860631403763562;0.93425;0.8040448889661077;curve;421610xc128fb4afab0a052424eb1bd4d7c66e1b2e468b4eeab5297a34c5dfcdb22d101
BAL;2024-05-12T17:27:20+00:00;gnosis;0.057063892136050696;3.206;0.18294683818817853;aura-finance;1000xdd90f05ef7fc812bcad68b257f38aed0575c8f2bc73999fdddacfd1712c86042
AURA;2024-05-12T17:27:20+00:00;gnosis;0.06166420873342706;0.584103894486;0.03601830447159236;aura-finance;1000xdd90f05ef7fc812bcad68b257f38aed0575c8f2bc73999fdddacfd1712c86042
AURA;2024-05-12T17:27:20+00:00;gnosis;0.0782052789502214;0.584103894486;0.04568000800418832;aura-finance;1000xdd90f05ef7fc812bcad68b257f38aed0575c8f2bc73999fdddacfd1712c86042
wstETH;2024-05-14T20:45:25+00:00;gnosis;0.00014600611503608;3118.381779767495;0.4553028088631488;curve;1000xce7cc040fc3f4f63b1fb0f5f9f290fab2fba7900546e9175bc35c34d2332a022
wstETH;2024-05-14T20:45:40+00:00;gnosis;0.000181981694109952;3118.381779767495;0.567488399163696;curve;1000xb8b9c82b3b7aeb82cab6ef81903c8e82a1218d81838649b47462277ce49b174c
CRV;2024-05-14T21:38:30+00:00;gnosis;1.4013490071427248;0.3724;0.5218623702599507;curve;1000xda0e421d541ed44df39f673686f9fcb9dbfd794e609be5a39784d5c6ded914a9
wstETH;2024-05-14T22:03:20+00:00;gnosis;0.000103718529937366;3119.84627753206;0.32358586953618884;curve;1000x79726cebdae67093e8c2e48e5ac9cd9d18f61754ba2fad3d92c0a4c168f68c1c
wstETH;2024-05-15T09:08:55+00:00;gnosis;0.000031764171451377;3134.572777335015;0.09956710712608839;curve;1000x815975b5c2c2f450de9fc3af26b069e0cbbb0f2331debdf3a846d425ad530511
wstETH;2024-05-15T09:11:20+00:00;gnosis;0.000051428184327611;3134.572777335015;0.1612053865810967;curve;1000xa136df224e55e4ad8a3ca77ebc0e81a0fe1a8c9f536014d185604c663ef9b689
ARB;2024-05-15T15:41:53+00:00;arbitrum one;0.3114158041136811;0.914304607273398;0.2847289044788886;curve;421610x83f97fa852d50900e8617245f0f41bdd3fa7d27ee6a656e14ae0558339ce04b1
wstETH;2024-05-18T20:12:00+00:00;gnosis;0.00020983323291453;3344.81971428657;0.7018543341650055;curve;1000x8c9534d916f77ad16d2a17df3030d19bcf56936c1040d575745e085ffdc31384
wstETH;2024-05-18T20:14:05+00:00;gnosis;0.00021520716579018;3344.81971428657;0.7198291707907324;curve;1000x716b290e22b70ebcf4147dbc848171160c8a55302ee8667e50ffe929cfafcd19
wstETH;2024-05-20T09:16:50+00:00;gnosis;0.000081310637907083;3328.85003078511;0.27067091950015015;curve;1000x4c87ce60d7f92fcbb886abf82a2b0b88402bc7f5f819551ce0d712eae781b97b
wstETH;2024-05-20T09:17:35+00:00;gnosis;0.000095750076687423;3328.85003078511;0.3187376457286047;curve;1000x89ceac8a48419b18fee7d85a21eff6eaeb525e0db27a7971786a8975d2f98659
wstETH;2024-05-20T09:24:55+00:00;gnosis;0.000162198921348567;3328.85003078511;0.5399358843244889;curve;1000x5451de72b2963884ed5817c1516852693faf30c38e29506d694fa923a26f82db
wstETH;2024-05-20T22:31:40+00:00;gnosis;0.000029169153011912;3916.3883704532;0.11423773163182209;curve;1000x4fcb1a30d01c0547a3d57746b72435d08c3e623722bd3f2bc5c93ac442ec4df1
wstETH;2024-05-20T22:32:30+00:00;gnosis;0.000016242015520901;3916.3883704532;0.06361004069877706;curve;1000x300deb7def3175737e61d6225d74fe4ae9bb24391b97110154ed5825985f29f3
wstETH;2024-05-22T14:51:00+00:00;gnosis;0.000756810174148732;4037.443184850565;3.055578079842367;curve;1000xf9dde943a64ed23b667f4eab80cb6e444fa2f75d1c27d9b05869d3d831319aba
wstETH;2024-05-22T14:51:20+00:00;gnosis;0.000138725958479614;4037.443184850565;0.56009817562538;curve;1000x3acc0c26da1ad9dc1018acd53df2b3474b702b58a860a378da75c82e3ddbf41b
wstETH;2024-05-22T14:51:35+00:00;gnosis;0.000049881672977302;4037.443184850565;0.20139442061115256;curve;1000xfa5401bf1dd9c6278d30bdff52dcefede58cec12c3e990348bff91e1e86c599e
wstETH;2024-05-23T08:45:50+00:00;gnosis;0.000046364626937006;4112.52406619978;0.19067564409881177;curve;1000x816592a75371cc3458d3befa7408298113b7dc95ae0fe9f8aec767f2677f9701
ARB;2024-05-23T08:46:27+00:00;arbitrum one;0.23333950020019467;1.11445150841899;0.26004555797184015;curve;421610x83e9054ed68b3e6865e1de98705a04bce0fbab142965c041ff8d2615ee7cdfd5
ARB;2024-05-23T08:47:26+00:00;arbitrum one;0.25364173818587626;1.11445150841899;0.28267141771926435;curve;421610x4c7af3978f1f616d93ac145770fdb53fa1ddc433dfacbab4bd60af0a013f68f7
ARB;2024-05-24T10:21:12+00:00;arbitrum one;0.28940609104928827;1.06876369863061;0.3093067242760644;curve;421610xe5058a3519a0902fd976db85cfc6f82736196fdcf0988f90a1de8c3c98e9e675
wstETH;2024-05-25T09:33:55+00:00;gnosis;0.000141620426963214;4046.03515529269;0.5730012262007246;curve;1000x13871ae3312fe3ab862f52338d0539dc1cd76bdc7302ad7216f35106dc81ffda
ARB;2024-05-25T09:34:37+00:00;arbitrum one;0.21584064053165178;1.09838959631259;0.23707711402141185;curve;421610xf92f7e668cb1ad6d89964b5d90a9b96876651c449e07c11aaeb7fa1ee9a457bc
wstETH;2024-05-25T09:38:35+00:00;gnosis;0.00043182189308001;4046.03515529269;1.7471665602267616;curve;1000xb110435f77c18e54b398070ba2833c44cb5c1d73d2fc014a3cdc274ce63f4106
wstETH;2024-05-25T18:19:15+00:00;gnosis;0.000031103794905352;4028.649234870195;0.1253062795470058;curve;1000xac2230cb5207a2e6de2843d3ad2e19b9c9904c5f664b0af6dd970e64e3c2bdb3
wstETH;2024-05-26T09:22:50+00:00;gnosis;0.000053725005376003;4085.1538957217;0.21947491500944794;curve;1000xbd748a511622b9728d133f7773aa0546bfcc5e12cbe5d1b15d992e7a68cbf04c
wstETH;2024-05-26T09:23:20+00:00;gnosis;0.000320535955693201;4085.1538957217;1.3094387081189582;curve;1000xc6c88b4ca44212376444d481613ffb4f49dfcb714ff262ee4758dea82ae91a44
ARB;2024-05-26T09:26:13+00:00;arbitrum one;0.21508514899071474;1.10110663714384;0.2368316851047477;curve;421610xd6ea48d0861148ce9ed91460d5c66559d5856486e77cba6d249a3e1e33c0534d
wstETH;2024-05-26T09:28:30+00:00;gnosis;0.000194447546985582;4085.1538957217;0.7943481540816786;curve;1000x09fe77cbc2f9af4ff474299cc6f097ad2ba4333f7b8fa7bc6d43375546ed29eb
wstETH;2024-05-27T08:00:55+00:00;gnosis;0.00018402575053069;4221.714564643515;0.776904191284868;curve;1000xfc29fcba5fec5f3f7a6afdeffbb631a30a43479df98ab515500c9a7a55e1081f
wstETH;2024-05-27T08:01:50+00:00;gnosis;0.000080884575807209;4221.714564643515;0.3414715917403067;curve;1000x5a4b2e858fdfaa3819e556d7130ed81277524b01e45721c7f671895a27998473
wstETH;2024-05-27T08:03:05+00:00;gnosis;7.439615998e-8;4221.714564643515;0.000314079352141115;curve;1000x30b767a2439f52b9407064384ababba38de400c70a3a589a809de5f53c616cc8
wstETH;2024-05-27T08:06:10+00:00;gnosis;0.000068593603995693;4221.714564643515;0.28958261703000676;curve;1000xd88aaf24cd64280a5776ac666b30a98edd48ab0f6e3224bab5dd39c507b740f2
BAL;2024-05-27T17:56:50+00:00;gnosis;0.47280771730162474;3.7885;1.7912320369972052;aura-finance;1000x255a75ae84f8d314df1d712212fa532daf566173934fc7131b13feec807e0816
AURA;2024-05-27T17:56:50+00:00;gnosis;0.7392475147591151;0.8745215364;0.646487872387023;aura-finance;1000x255a75ae84f8d314df1d712212fa532daf566173934fc7131b13feec807e0816
AURA;2024-05-27T17:56:50+00:00;gnosis;0.5361540554890027;0.8745215364;0.4688782683533335;aura-finance;1000x255a75ae84f8d314df1d712212fa532daf566173934fc7131b13feec807e0816
wstETH;2024-05-27T18:00:15+00:00;gnosis;0.000185450588734636;4231.02379331315;0.7846458534201766;curve;1000x9c77884c61e6e2a3beb3233ea116bc82725d928983f5a0a5da8bb313097fbd59
ARB;2024-05-27T18:00:51+00:00;arbitrum one;1.1186336022249346;1.13385194644218;1.2683648872383695;curve;421610x15d75839b56ec23951a255e9e6b0f014c6cdad3bfdddd10d488527d4313b565c
ARB;2024-05-27T20:49:41+00:00;arbitrum one;0.30401556809357744;1.13385194644218;0.3447086436316279;curve;421610x5609f632359afc7ee1ebff901d8bf59d23c760988dd0dff2420d04a9f8f6b5ad
ARB;2024-05-27T20:49:53+00:00;arbitrum one;0.06998336781684772;1.13385194644218;0.0793507778177118;curve;421610x3596d5fa68f87fc334ea73d6ed37cf248aeae0f77246525d0a49240581fe5455
wstETH;2024-05-29T16:04:30+00:00;gnosis;0.000164175783040865;4053.82694673327;0.6655402132920936;curve;1000x3804f6d3d6c171505c42c89e11450190469d2eb5c70f28b2377af640f1a8ec32
wstETH;2024-05-30T10:01:00+00:00;gnosis;0.000585015355595647;4024.57384576674;2.35443749950217;curve;1000x2462b9e45e6311ade2c72023e52ac664cc9b37b8991e94a15b3d2fb240017c00
wstETH;2024-05-30T10:24:50+00:00;gnosis;0.000260797240174214;4024.57384576674;1.0495977518532886;curve;1000x6468c39ecb5167b861f3ac368b4823da77dd10f517e7bc8f54fe965e09707113
wstETH;2024-05-31T10:30:30+00:00;gnosis;0.000240247202602054;4084.16249741716;0.9812086149766913;curve;1000x358bc78ea7a6ab3097985df704268bbe98a71e34011848951f91b401c3768e91
wstETH;2024-06-01T21:10:40+00:00;gnosis;0.000342434842404332;4092.6120085285;1.4014529481625335;curve;1000xb2458e31f1c6aba6511722413083ff36fc71f2c708fc35a68b48ca40155caf74
ARB;2024-06-03T13:30:11+00:00;arbitrum one;1.2551373182819343;1.01384503585335;1.2725147394544252;curve;421610x20403e87cdca3b28f779236a842e935ba1329627a3a25a581033af2628e4958e
ARB;2024-06-04T17:43:39+00:00;arbitrum one;0.21969400737694747;1.01817361172415;0.22368664096513866;curve;421610x741f8f57ed8f9ccf8e78f20c5682b28c1406d3122b08592bf60ff333e9e40f2f
wstETH;2024-06-05T17:34:30+00:00;gnosis;0.000970526641510808;4133.47914492676;4.011651632280735;curve;1000x106261c6d0a9497e8f65d3a47935dc5e68080948496f083837fa6a95c909a938
wstETH;2024-06-05T17:34:40+00:00;gnosis;0.000912143114744048;4133.47914492676;3.770324541983059;curve;1000x48cc7ffc70e9749494bcc77a952963e1934227ec61fc0b14ecab17d101926017
wstETH;2024-06-07T07:22:40+00:00;gnosis;0.000223608932402942;4095.591596175615;0.9158108643792904;curve;1000x6e0802651f79a658ec0423de740b3ecbf09bbcf50c52293d34ba877c60f00ae3
wstETH;2024-06-07T20:19:05+00:00;gnosis;0.000521278590492464;3986.149392678535;2.077894336907858;curve;1000x51e1515a8b0ec58bfd9db55eccd29bd9e8f11300ae2652f04af8191dfb1e72da
wstETH;2024-06-08T10:44:35+00:00;gnosis;0.00015367579979948;3986.907609849075;0.6126912156701898;curve;1000x833cedb59bf87507bb92178203b17a5da3d05d333a7f904301b12599982e8c5f
wstETH;2024-06-08T10:58:30+00:00;gnosis;0.000688752990121981;3986.907609849075;2.745994537623631;curve;1000xc9f95e82ea648dbdbaeed80505ea05ed54c398f33e250958016822a770588120
ARB;2024-06-09T09:32:44+00:00;arbitrum one;2.664942663852493;0.909649645502166;2.424164149457018;curve;421610xec8b1bbfff58eaaaebda51934e8c765716d014bfa92e8689430bf569ae4fdbfb
wstETH;2024-06-09T16:24:10+00:00;gnosis;0.000366394195710422;3988.7565908896;1.4614572630036398;curve;1000xbe12c6f868e2b057d5e4b3ae1c1ec644ceb6f20c58c8c49842ae524e03a91e4a
ARB;2024-06-11T08:15:33+00:00;arbitrum one;1.2194257118562435;0.874261433343124;1.0660968707028988;curve;421610x4840995a49a6c79767ac02b6fb66d4bd6d83ddb1cb3cc17896b54495a19b1bd0
wstETH;2024-06-13T08:05:00+00:00;gnosis;0.001102042770186486;3793.14705578335;4.180210289080196;curve;1000x5c11155e5c8fbc3eb43fae285c909bbfcabe24cf35ee70ef759cb91c930d6b1c
wstETH;2024-06-13T08:05:20+00:00;gnosis;0.000670502028204551;3793.14705578335;2.5433127941808573;curve;1000xa0638e684ad2a1f756ce945f10593420574f09a191c5f60977e07a75b1ed5b0f
ARB;2024-06-13T08:08:33+00:00;arbitrum one;0.34267543497722275;0.873019938563461;0.2991624871910223;curve;421610x3f093fd72da28a0c1147e23bba3f278cba1f6aed3f1af2fd18aede35ae80630e
wstETH;2024-06-14T09:48:30+00:00;gnosis;0.000324512712472495;3843.199905486685;1.2471672259035205;curve;1000xab333f51d879eb2127635f95aee7dc773e45d66252728d9ac97a6470475b5f6b
wstETH;2024-06-14T09:48:50+00:00;gnosis;0.000131830064002731;3843.199905486685;0.5066492895155994;curve;1000x883e847b129a19851845e75ae0f642cbb46b9d47a40efd333ce44788081d0ec4
wstETH;2024-06-16T10:58:00+00:00;gnosis;0.000836726295612898;3886.147370342345;3.2516416933923553;curve;1000xc3419c2df9f4532a1ab2b6ebbdac2f501a052f3793b9386cf367978452b91b9f
wstETH;2024-06-17T12:59:50+00:00;gnosis;0.000290219817314004;3835.7216898775;1.1132024481036107;curve;1000xfe467739631df6519138fa1c27904cc847fc34acd1281445f2b09c90ea6a3700
wstETH;2024-06-17T13:01:10+00:00;gnosis;0.000381823131490892;3835.7216898775;1.464567267156563;curve;1000x484232bf8b57aedfe9bcf324cf1bbe5da47b534813106cd80142475c3b05aa37
wstETH;2024-06-19T09:29:35+00:00;gnosis;0.000496373042127479;3847.692490404615;1.9098908266331946;curve;1000x2e614c48f11dfb5c54ecc7c03d0764201ad22f31731393139061c9e9fee2b460
wstETH;2024-06-19T09:29:55+00:00;gnosis;0.000226925272301835;3847.692490404615;0.8731386661187929;curve;1000xb83bd1bf27ce8655279987844f89670d0e5c796a111d97cbb87d44bdee95edea
wstETH;2024-06-19T09:30:20+00:00;gnosis;0.000675416524389787;3856.441318845465;2.6047041920877705;curve;1000x6bfc504e5e5f6d0eca6f715b38aa65bd4d0ca36ba097667adc80b1c009b5d865
wstETH;2024-06-20T08:34:40+00:00;gnosis;0.000259862303710539;3913.515787614205;1.0169752281769917;curve;1000x890071f1c779fc3f1c549cf062f45843f32a2669792ad1f7101426215362ccaf
wstETH;2024-06-20T08:35:15+00:00;gnosis;0.000118866772164852;3913.515787614205;0.465186989489889;curve;1000xce121138f4c61a719326535d6f2aa39a519858bb51c1cadf5f5fd8d0c45fab7a
wstETH;2024-06-20T08:35:40+00:00;gnosis;3.5854971189e-8;3913.515787614205;0.00014031899581260396;curve;1000xb4705bcb0b3dffb18099db40cdd6010758dc55010bb7feede356c3246d2764d4
wstETH;2024-06-21T10:17:05+00:00;gnosis;0.000324234262530393;3843.903330941795;1.246325161746034;curve;1000x41ddb945f09f0bffce4df54bc5d5ca62f042c7703de0dc26acaf922491775f02
wstETH;2024-06-21T20:36:55+00:00;gnosis;0.000343098081675304;3843.756827540235;1.318785593955407;curve;1000xdadf0c2ed9359e88498ab5e16b9e78090fbc601267635b15774ffec1199cad1a
wstETH;2024-06-21T20:37:30+00:00;gnosis;0.000209066289798301;3843.756827540235;0.8035999788207249;curve;1000x7c9f3df8f6f9fc9c2173c21340bab3f4211299c64a4c4dc9b9453c7d9dfe4eb8
wstETH;2024-06-24T08:15:50+00:00;gnosis;0.000537749061096636;3686.743279071145;1.9825427368248414;curve;1000xf4d25415408c65544e4f1f7a5749438e3b9441a9042cce96dbc5eab8b22d6b32
wstETH;2024-06-24T08:16:40+00:00;gnosis;0.00035098937555604;3686.743279071145;1.2940077213566086;curve;1000xf79528280fa58e56c39e03831e60f686d720678579a8097ef8002542e6972e81
wstETH;2024-06-26T07:01:55+00:00;gnosis;0.000195787722325987;3714.75198401008;0.7273028299552748;curve;1000x4c7e39149972dbbcff81e6e9f3902d3914899551039b6c3dbec67a88a5c3f998
wstETH;2024-06-26T07:09:20+00:00;gnosis;0.000275742736388245;3714.75198401008;1.0243158770746017;curve;1000xb1416c7431dd77a81ae240c5844b20a8267fb6b430293a902abca57f074a9c36
wstETH;2024-06-27T08:19:25+00:00;gnosis;0.000283391774919869;3689.8906165337;1.045684651079655;curve;1000xa5bf53ccd97b8ff4088644bbc4451d673ceca88484e3ef3e653b8fb2678fe102
wstETH;2024-06-27T08:19:40+00:00;gnosis;0.000148438583603529;3689.8906165337;0.5477221367702148;curve;1000x0ce88b1f3b97012ade368fc59cf186a6d466acebf40710bd9edd4da8173d04ce
wstETH;2024-06-27T08:19:45+00:00;gnosis;0.000375527176860684;3689.8906165337;1.385654206151629;curve;1000xeb6e0693796f98b3416b460f850af4b9b04e81814acd4725ecb33c489b456df0
wstETH;2024-06-28T08:56:10+00:00;gnosis;0.000144953997656677;3757.70190859195;0.5446939136525282;curve;1000xa207ea69fc982d654dd42670afb256ed2fb2d32b7da734ce2a0250f1b752045b
EURe;2024-06-28T15:32:00+00:00;gnosis;10.0;1.0;10.0;gnosis_pay;1000xbd23e9e3a3a05692b3c476ed36beba7319c48e5a9f788988ad0f035000934879
wstETH;2024-06-29T18:02:15+00:00;gnosis;0.000300246675577929;3694.55984919071;1.1092793124432054;curve;1000x70ec7b0f1edba46b2a1758b6833732e49b9bdbda2ad9c8b87d68551bba2f9148
wstETH;2024-06-30T15:35:50+00:00;gnosis;0.000322314905296615;3706.599059422395;1.1946921248102516;curve;1000xa99e160ac6c27f84e0b5b64166c7b17c4d594a30c5bf177891a707ceef82d81b
wstETH;2024-06-30T15:36:05+00:00;gnosis;0.000112268777858249;3706.599059422395;0.41613534641188754;curve;1000x3da699b08bf6933d030834d7973dce146e441e9672dc1410af92346a15c686ea
wstETH;2024-06-30T15:36:10+00:00;gnosis;0.000170275642693748;3706.599059422395;0.6311435370511902;curve;1000x519a84ae2e53edd3aa8782b5c4252717e4413b897e0678322ee2548b75932089
wstETH;2024-07-02T09:43:20+00:00;gnosis;0.000219117066011353;3763.088385692915;0.8245568862144302;curve;1000x644ec86bff5570684a8c074347fa9f46e55641b25079798006836eb63f7ffbfa
wstETH;2024-07-02T09:43:30+00:00;gnosis;0.000248429880333523;3763.088385692915;0.9348635973421611;curve;1000x5b815982ce7d1a697629c5a0c902b1ffd8ed8f8def23b2e35787cfeadf3578ed
wstETH;2024-07-05T08:37:45+00:00;gnosis;0.000242654626436265;3081.292006183835;0.747689760701588;curve;1000xe823acfa35a39ed7be9518c36471b24d76fc99dd5ba1873d234ce13e1081a7b3
wstETH;2024-07-05T08:37:55+00:00;gnosis;0.000369240048958428;3081.292006183835;1.137736411218532;curve;1000x90dc54744300cff32b00da621c88bac9e55b6faf33e99461d166937003b37557
wstETH;2024-07-05T08:39:00+00:00;gnosis;0.000217227001010187;3081.292006183835;0.6693398217399771;curve;1000xe423b7cb13e9cb8735ff130ebf82160b62646a3c928e87ca4773f52ca7bb53b5
wstETH;2024-07-06T07:42:10+00:00;gnosis;0.000297990987908847;3246.58429472579;0.9674528613146854;curve;1000xa78dc178dcb5e50fafadbdb529a26a3fb03ecdc721d61c59fb168ee209ad20f0
wstETH;2024-07-07T14:44:50+00:00;gnosis;0.000281884048032649;3204.235570863425;0.9032228935651881;curve;1000x3f82b98108ab113f3d393c196358207806fa83c51bddb2efd0008fc9bb77af3a
wstETH;2024-07-07T21:24:40+00:00;gnosis;0.000555629111141398;3219.683599528555;1.7889499365625878;curve;1000x6ad899508c8413e9802f31d21302caddde61e1130e822a7f9b627e79ffdd699e
wstETH;2024-07-08T21:18:50+00:00;gnosis;0.000218370009051418;3258.32964171823;0.7115214733545134;curve;1000x32b5498e4742a3b162d0bc3ded161ac1499b9925a3c4577d931673f36bc3a57a
